hour_of_year,month,hour,lrmer_co2e_c,synthetic
5822,8,14,192.02642573185926,False
5823,8,15,213.31411771829903,False
5824,8,16,256.11902992293295,False
5825,8,17,314.2025002697761,False
5826,8,18,361.8255946053537,False
5827,8,19,357.0296269170064,False
5828,8,20,348.6105917573984,False
5829,8,21,340.19018268170066,False
5830,8,22,333.23343821204554,False
5831,8,23,339.3789650121226,False
5832,8,0,338.5536356350846,False
5833,8,1,346.31884978708,False
5834,8,2,347.10170648059295,False
5835,8,3,347.5183226795781,False
5836,8,4,344.57382991464,False
5837,8,5,331.6661753354003,False
5838,8,6,233.84808844214402,False
5839,8,7,196.461999325673,False
5840,8,8,208.28939760067937,False
5841,8,9,200.1825195478185,False
5842,8,10,181.55270542720717,False
5843,8,11,183.73340717888527,False
5844,8,12,164.778458383977,False
5845,8,13,176.59185388779852,False
5846,8,14,192.02642573185926,False
5847,8,15,213.31411771829903,False
5848,8,16,256.11902992293295,False
5849,8,17,314.2025002697761,False
5850,8,18,361.8255946053537,False
5851,8,19,357.0296269170064,False
5852,8,20,348.6105917573984,False
5853,8,21,340.19018268170066,False
5854,8,22,333.23343821204554,False
5855,8,23,339.3789650121226,False
5856,9,0,333.78729100674224,False
5857,9,1,334.21817797990286,False
5858,9,2,330.4067047565926,False
5859,9,3,330.2626618122852,False
5860,9,4,327.3813025865273,False
5861,9,5,323.27092512674614,False
5862,9,6,234.94079181180751,False
5863,9,7,189.21471909900265,False
5864,9,8,180.68127890444995,False
5865,9,9,201.0856661024037,False
5866,9,10,194.21528576698705,False
5867,9,11,163.3289152003929,False
5868,9,12,156.94509576876322,False
5869,9,13,161.06785975916603,False
5870,9,14,174.69412983828812,False
5871,9,15,203.3125397393373,False
5872,9,16,252.65697376371517,False
5873,9,17,324.9064941155196,False
5874,9,18,347.10667947358814,False
5875,9,19,344.6239929109809,False
5876,9,20,337.6559486482977,False
5877,9,21,326.39906176841504,False
5878,9,22,328.99563275450066,False
5879,9,23,332.8563416848336,False
5880,9,0,333.78729100674224,False
5881,9,1,334.21817797990286,False
5882,9,2,330.4067047565926,False
5883,9,3,330.2626618122852,False
5884,9,4,327.3813025865273,False
5885,9,5,323.27092512674614,False
5886,9,6,234.94079181180751,False
5887,9,7,189.21471909900265,False
5888,9,8,180.68127890444995,False
5889,9,9,201.0856661024037,False
5890,9,10,194.21528576698705,False
5891,9,11,163.3289152003929,False
5892,9,12,156.94509576876322,False
5893,9,13,161.06785975916603,False
5894,9,14,174.69412983828812,False
5895,9,15,203.3125397393373,False
5896,9,16,252.65697376371517,False
5897,9,17,324.9064941155196,False
5898,9,18,347.10667947358814,False
5899,9,19,344.6239929109809,False
5900,9,20,337.6559486482977,False
5901,9,21,326.39906176841504,False
5902,9,22,328.99563275450066,False
5903,9,23,332.8563416848336,False
5904,9,0,333.78729100674224,False
5905,9,1,334.21817797990286,False
5906,9,2,330.4067047565926,False
5907,9,3,330.2626618122852,False
5908,9,4,327.3813025865273,False
5909,9,5,323.27092512674614,False
5910,9,6,234.94079181180751,False
5911,9,7,189.21471909900265,False
5912,9,8,180.68127890444995,False
5913,9,9,201.0856661024037,False
5914,9,10,194.21528576698705,False
5915,9,11,163.3289152003929,False
5916,9,12,156.94509576876322,False
5917,9,13,161.06785975916603,False
5918,9,14,174.69412983828812,False
5919,9,15,203.3125397393373,False
5920,9,16,252.65697376371517,False
5921,9,17,324.9064941155196,False
5922,9,18,347.10667947358814,False
5923,9,19,344.6239929109809,False
5924,9,20,337.6559486482977,False
5925,9,21,326.39906176841504,False
5926,9,22,328.99563275450066,False
5927,9,23,332.8563416848336,False
5928,9,0,333.78729100674224,False
5929,9,1,334.21817797990286,False
5930,9,2,330.4067047565926,False
5931,9,3,330.2626618122852,False
5932,9,4,327.3813025865273,False
5933,9,5,323.27092512674614,False
5934,9,6,234.94079181180751,False
5935,9,7,189.21471909900265,False
5936,9,8,180.68127890444995,False
5937,9,9,201.0856661024037,False
5938,9,10,194.21528576698705,False
5939,9,11,163.3289152003929,False
5940,9,12,156.94509576876322,False
5941,9,13,161.06785975916603,False
5942,9,14,174.69412983828812,False
5943,9,15,203.3125397393373,False
5944,9,16,252.65697376371517,False
5945,9,17,324.9064941155196,False
5946,9,18,347.10667947358814,False
5947,9,19,344.6239929109809,False
5948,9,20,337.6559486482977,False
5949,9,21,326.39906176841504,False
5950,9,22,328.99563275450066,False
5951,9,23,332.8563416848336,False
5952,9,0,333.78729100674224,False
5953,9,1,334.21817797990286,False
5954,9,2,330.4067047565926,False
5955,9,3,330.2626618122852,False
5956,9,4,327.3813025865273,False
5957,9,5,323.27092512674614,False
5958,9,6,234.94079181180751,False
5959,9,7,189.21471909900265,False
5960,9,8,180.68127890444995,False
5961,9,9,201.0856661024037,False
5962,9,10,194.21528576698705,False
5963,9,11,163.3289152003929,False
5964,9,12,156.94509576876322,False
5965,9,13,161.06785975916603,False
5966,9,14,174.69412983828812,False
5967,9,15,203.3125397393373,False
5968,9,16,252.65697376371517,False
5969,9,17,324.9064941155196,False
5970,9,18,347.10667947358814,False
5971,9,19,344.6239929109809,False
5972,9,20,337.6559486482977,False
5973,9,21,326.39906176841504,False
5974,9,22,328.99563275450066,False
5975,9,23,332.8563416848336,False
5976,9,0,333.78729100674224,False
5977,9,1,334.21817797990286,False
5978,9,2,330.4067047565926,False
5979,9,3,330.2626618122852,False
5980,9,4,327.3813025865273,False
5981,9,5,323.27092512674614,False
5982,9,6,234.94079181180751,False
5983,9,7,189.21471909900265,False
5984,9,8,180.68127890444995,False
5985,9,9,201.0856661024037,False
5986,9,10,194.21528576698705,False
5987,9,11,163.3289152003929,False
5988,9,12,156.94509576876322,False
5989,9,13,161.06785975916603,False
5990,9,14,174.69412983828812,False
5991,9,15,203.3125397393373,False
5992,9,16,252.65697376371517,False
5993,9,17,324.9064941155196,False
5994,9,18,347.10667947358814,False
5995,9,19,344.6239929109809,False
5996,9,20,337.6559486482977,False
5997,9,21,326.39906176841504,False
5998,9,22,328.99563275450066,False
5999,9,23,332.8563416848336,False
6000,9,0,333.78729100674224,False
6001,9,1,334.21817797990286,False
6002,9,2,330.4067047565926,False
6003,9,3,330.2626618122852,False
6004,9,4,327.3813025865273,False
6005,9,5,323.27092512674614,False
6006,9,6,234.94079181180751,False
6007,9,7,189.21471909900265,False
6008,9,8,180.68127890444995,False
6009,9,9,201.0856661024037,False
6010,9,10,194.21528576698705,False
6011,9,11,163.3289152003929,False
6012,9,12,156.94509576876322,False
6013,9,13,161.06785975916603,False
6014,9,14,174.69412983828812,False
6015,9,15,203.3125397393373,False
6016,9,16,252.65697376371517,False
6017,9,17,324.9064941155196,False
6018,9,18,347.10667947358814,False
6019,9,19,344.6239929109809,False
6020,9,20,337.6559486482977,False
6021,9,21,326.39906176841504,False
6022,9,22,328.99563275450066,False
6023,9,23,332.8563416848336,False
6024,9,0,333.78729100674224,False
6025,9,1,334.21817797990286,False
6026,9,2,330.4067047565926,False
6027,9,3,330.2626618122852,False
6028,9,4,327.3813025865273,False
6029,9,5,323.27092512674614,False
6030,9,6,234.94079181180751,False
6031,9,7,189.21471909900265,False
6032,9,8,180.68127890444995,False
6033,9,9,201.0856661024037,False
6034,9,10,194.21528576698705,False
6035,9,11,163.3289152003929,False
6036,9,12,156.94509576876322,False
6037,9,13,161.06785975916603,False
6038,9,14,174.69412983828812,False
6039,9,15,203.3125397393373,False
6040,9,16,252.65697376371517,False
6041,9,17,324.9064941155196,False
6042,9,18,347.10667947358814,False
6043,9,19,344.6239929109809,False
6044,9,20,337.6559486482977,False
6045,9,21,326.39906176841504,False
6046,9,22,328.99563275450066,False
6047,9,23,332.8563416848336,False
6048,9,0,333.78729100674224,False
6049,9,1,334.21817797990286,False
6050,9,2,330.4067047565926,False
6051,9,3,330.2626618122852,False
6052,9,4,327.3813025865273,False
6053,9,5,323.27092512674614,False
6054,9,6,234.94079181180751,False
6055,9,7,189.21471909900265,False
6056,9,8,180.68127890444995,False
6057,9,9,201.0856661024037,False
6058,9,10,194.21528576698705,False
6059,9,11,163.3289152003929,False
6060,9,12,156.94509576876322,False
6061,9,13,161.06785975916603,False
6062,9,14,174.69412983828812,False
6063,9,15,203.3125397393373,False
6064,9,16,252.65697376371517,False
6065,9,17,324.9064941155196,False
6066,9,18,347.10667947358814,False
6067,9,19,344.6239929109809,False
6068,9,20,337.6559486482977,False
6069,9,21,326.39906176841504,False
6070,9,22,328.99563275450066,False
6071,9,23,332.8563416848336,False
6072,9,0,333.78729100674224,False
6073,9,1,334.21817797990286,False
6074,9,2,330.4067047565926,False
6075,9,3,330.2626618122852,False
6076,9,4,327.3813025865273,False
6077,9,5,323.27092512674614,False
6078,9,6,234.94079181180751,False
6079,9,7,189.21471909900265,False
6080,9,8,180.68127890444995,False
6081,9,9,201.0856661024037,False
6082,9,10,194.21528576698705,False
6083,9,11,163.3289152003929,False
6084,9,12,156.94509576876322,False
6085,9,13,161.06785975916603,False
6086,9,14,174.69412983828812,False
6087,9,15,203.3125397393373,False
6088,9,16,252.65697376371517,False
6089,9,17,324.9064941155196,False
6090,9,18,347.10667947358814,False
6091,9,19,344.6239929109809,False
6092,9,20,337.6559486482977,False
6093,9,21,326.39906176841504,False
6094,9,22,328.99563275450066,False
6095,9,23,332.8563416848336,False
6096,9,0,333.78729100674224,False
6097,9,1,334.21817797990286,False
6098,9,2,330.4067047565926,False
6099,9,3,330.2626618122852,False
6100,9,4,327.3813025865273,False
6101,9,5,323.27092512674614,False
6102,9,6,234.94079181180751,False
6103,9,7,189.21471909900265,False
6104,9,8,180.68127890444995,False
6105,9,9,201.0856661024037,False
6106,9,10,194.21528576698705,False
6107,9,11,163.3289152003929,False
6108,9,12,156.94509576876322,False
6109,9,13,161.06785975916603,False
6110,9,14,174.69412983828812,False
6111,9,15,203.3125397393373,False
6112,9,16,252.65697376371517,False
6113,9,17,324.9064941155196,False
6114,9,18,347.10667947358814,False
6115,9,19,344.6239929109809,False
6116,9,20,337.6559486482977,False
6117,9,21,326.39906176841504,False
6118,9,22,328.99563275450066,False
6119,9,23,332.8563416848336,False
6120,9,0,333.78729100674224,False
6121,9,1,334.21817797990286,False
6122,9,2,330.4067047565926,False
6123,9,3,330.2626618122852,False
6124,9,4,327.3813025865273,False
6125,9,5,323.27092512674614,False
6126,9,6,234.94079181180751,False
6127,9,7,189.21471909900265,False
6128,9,8,180.68127890444995,False
6129,9,9,201.0856661024037,False
6130,9,10,194.21528576698705,False
6131,9,11,163.3289152003929,False
6132,9,12,156.94509576876322,False
6133,9,13,161.06785975916603,False
6134,9,14,174.69412983828812,False
6135,9,15,203.3125397393373,False
6136,9,16,252.65697376371517,False
6137,9,17,324.9064941155196,False
6138,9,18,347.10667947358814,False
6139,9,19,344.6239929109809,False
6140,9,20,337.6559486482977,False
6141,9,21,326.39906176841504,False
6142,9,22,328.99563275450066,False
6143,9,23,332.8563416848336,False
6144,9,0,333.78729100674224,False
6145,9,1,334.21817797990286,False
6146,9,2,330.4067047565926,False
6147,9,3,330.2626618122852,False
6148,9,4,327.3813025865273,False
6149,9,5,323.27092512674614,False
6150,9,6,234.94079181180751,False
6151,9,7,189.21471909900265,False
6152,9,8,180.68127890444995,False
6153,9,9,201.0856661024037,False
6154,9,10,194.21528576698705,False
6155,9,11,163.3289152003929,False
6156,9,12,156.94509576876322,False
6157,9,13,161.06785975916603,False
6158,9,14,174.69412983828812,False
6159,9,15,203.3125397393373,False
6160,9,16,252.65697376371517,False
6161,9,17,324.9064941155196,False
6162,9,18,347.10667947358814,False
6163,9,19,344.6239929109809,False
6164,9,20,337.6559486482977,False
6165,9,21,326.39906176841504,False
6166,9,22,328.99563275450066,False
6167,9,23,332.8563416848336,False
6168,9,0,333.78729100674224,False
6169,9,1,334.21817797990286,False
6170,9,2,330.4067047565926,False
6171,9,3,330.2626618122852,False
6172,9,4,327.3813025865273,False
6173,9,5,323.27092512674614,False
6174,9,6,234.94079181180751,False
6175,9,7,189.21471909900265,False
6176,9,8,180.68127890444995,False
6177,9,9,201.0856661024037,False
6178,9,10,194.21528576698705,False
6179,9,11,163.3289152003929,False
6180,9,12,156.94509576876322,False
6181,9,13,161.06785975916603,False
6182,9,14,174.69412983828812,False
6183,9,15,203.3125397393373,False
6184,9,16,252.65697376371517,False
6185,9,17,324.9064941155196,False
6186,9,18,347.10667947358814,False
6187,9,19,344.6239929109809,False
6188,9,20,337.6559486482977,False
6189,9,21,326.39906176841504,False
6190,9,22,328.99563275450066,False
6191,9,23,332.8563416848336,False
6192,9,0,333.78729100674224,False
6193,9,1,334.21817797990286,False
6194,9,2,330.4067047565926,False
6195,9,3,330.2626618122852,False
6196,9,4,327.3813025865273,False
6197,9,5,323.27092512674614,False
6198,9,6,234.94079181180751,False
6199,9,7,189.21471909900265,False
6200,9,8,180.68127890444995,False
6201,9,9,201.0856661024037,False
6202,9,10,194.21528576698705,False
6203,9,11,163.3289152003929,False
6204,9,12,156.94509576876322,False
6205,9,13,161.06785975916603,False
6206,9,14,174.69412983828812,False
6207,9,15,203.3125397393373,False
6208,9,16,252.65697376371517,False
6209,9,17,324.9064941155196,False
6210,9,18,347.10667947358814,False
6211,9,19,344.6239929109809,False
6212,9,20,337.6559486482977,False
6213,9,21,326.39906176841504,False
6214,9,22,328.99563275450066,False
6215,9,23,332.8563416848336,False
6216,9,0,333.78729100674224,False
6217,9,1,334.21817797990286,False
6218,9,2,330.4067047565926,False
6219,9,3,330.2626618122852,False
6220,9,4,327.3813025865273,False
6221,9,5,323.27092512674614,False
6222,9,6,234.94079181180751,False
6223,9,7,189.21471909900265,False
6224,9,8,180.68127890444995,False
6225,9,9,201.0856661024037,False
6226,9,10,194.21528576698705,False
6227,9,11,163.3289152003929,False
6228,9,12,156.94509576876322,False
6229,9,13,161.06785975916603,False
6230,9,14,174.69412983828812,False
6231,9,15,203.3125397393373,False
6232,9,16,252.65697376371517,False
6233,9,17,324.9064941155196,False
6234,9,18,347.10667947358814,False
6235,9,19,344.6239929109809,False
6236,9,20,337.6559486482977,False
6237,9,21,326.39906176841504,False
6238,9,22,328.99563275450066,False
6239,9,23,332.8563416848336,False
6240,9,0,333.78729100674224,False
6241,9,1,334.21817797990286,False
6242,9,2,330.4067047565926,False
6243,9,3,330.2626618122852,False
6244,9,4,327.3813025865273,False
6245,9,5,323.27092512674614,False
6246,9,6,234.94079181180751,False
6247,9,7,189.21471909900265,False
6248,9,8,180.68127890444995,False
6249,9,9,201.0856661024037,False
6250,9,10,194.21528576698705,False
6251,9,11,163.3289152003929,False
6252,9,12,156.94509576876322,False
6253,9,13,161.06785975916603,False
6254,9,14,174.69412983828812,False
6255,9,15,203.3125397393373,False
6256,9,16,252.65697376371517,False
6257,9,17,324.9064941155196,False
6258,9,18,347.10667947358814,False
6259,9,19,344.6239929109809,False
6260,9,20,337.6559486482977,False
6261,9,21,326.39906176841504,False
6262,9,22,328.99563275450066,False
6263,9,23,332.8563416848336,False
6264,9,0,333.78729100674224,False
6265,9,1,334.21817797990286,False
6266,9,2,330.4067047565926,False
6267,9,3,330.2626618122852,False
6268,9,4,327.3813025865273,False
6269,9,5,323.27092512674614,False
6270,9,6,234.94079181180751,False
6271,9,7,189.21471909900265,False
6272,9,8,180.68127890444995,False
6273,9,9,201.0856661024037,False
6274,9,10,194.21528576698705,False
6275,9,11,163.3289152003929,False
6276,9,12,156.94509576876322,False
6277,9,13,161.06785975916603,False
6278,9,14,174.69412983828812,False
6279,9,15,203.3125397393373,False
6280,9,16,252.65697376371517,False
6281,9,17,324.9064941155196,False
6282,9,18,347.10667947358814,False
6283,9,19,344.6239929109809,False
6284,9,20,337.6559486482977,False
6285,9,21,326.39906176841504,False
6286,9,22,328.99563275450066,False
6287,9,23,332.8563416848336,False
6288,9,0,333.78729100674224,False
6289,9,1,334.21817797990286,False
6290,9,2,330.4067047565926,False
6291,9,3,330.2626618122852,False
6292,9,4,327.3813025865273,False
6293,9,5,323.27092512674614,False
6294,9,6,234.94079181180751,False
6295,9,7,189.21471909900265,False
6296,9,8,180.68127890444995,False
6297,9,9,201.0856661024037,False
6298,9,10,194.21528576698705,False
6299,9,11,163.3289152003929,False
6300,9,12,156.94509576876322,False
6301,9,13,161.06785975916603,False
6302,9,14,174.69412983828812,False
6303,9,15,203.3125397393373,False
6304,9,16,252.65697376371517,False
6305,9,17,324.9064941155196,False
6306,9,18,347.10667947358814,False
6307,9,19,344.6239929109809,False
6308,9,20,337.6559486482977,False
6309,9,21,326.39906176841504,False
6310,9,22,328.99563275450066,False
6311,9,23,332.8563416848336,False
6312,9,0,333.78729100674224,False
6313,9,1,334.21817797990286,False
6314,9,2,330.4067047565926,False
6315,9,3,330.2626618122852,False
6316,9,4,327.3813025865273,False
6317,9,5,323.27092512674614,False
6318,9,6,234.94079181180751,False
6319,9,7,189.21471909900265,False
